,date,age_group,cum_case,cum_admission,cum_death,cumFirstDose,newFirstDose,cumSecondDose,newSecondDose,cumThirdInjection,newThirdInjection,newSpring22,cumSpring22,new_case,new_death,new_admission,current_case,current_admission,,population_size
2196,2021/8/1,00_17,993967,7331,69,36503,104,21465,169,8,1,0,0,4942,0,49,915638,6912,,10117000
2197,2021/8/1,18_64,3726222,157865,12220,28386279,18660,21440420,93008,7655,52,0,0,12815,20,367,3302198,138127,,36139000
2198,2021/8/1,65_84,413482,169695,55989,8994139,172,8874049,491,2805,12,0,0,810,38,169,214252,105625,,9316000
2199,2021/8/1,85+,147956,85468,46621,1397043,17,1373548,26,512,0,0,0,120,17,57,51919,34777,,1457000
2200,2021/8/2,00_17,1000337,7363,69,36640,137,21602,137,8,0,0,0,6370,0,32,921521,6943,,10117000
2201,2021/8/2,18_64,3745043,158274,12240,28407871,21592,21532678,92258,7703,48,0,0,18821,20,409,3319265,138497,,36139000
2202,2021/8/2,65_84,414646,169884,56021,8994402,263,8874813,764,2812,7,0,0,1164,32,189,215144,105773,,9316000
2203,2021/8/2,85+,148143,85524,46636,1397056,13,1373594,46,512,0,0,0,187,15,56,52037,34815,,1457000
2204,2021/8/3,00_17,1006581,7399,69,36828,188,21788,186,8,0,0,0,6244,0,36,927283,6977,,10117000
2205,2021/8/3,18_64,3764423,158668,12258,28432109,24238,21641460,108782,7763,60,0,0,19380,18,394,3336867,138854,,36139000
2206,2021/8/3,65_84,415868,170070,56048,8994774,372,8875633,820,2835,23,0,0,1222,27,186,216093,105923,,9316000
2207,2021/8/3,85+,148310,85588,46657,1397086,30,1373681,87,512,0,0,0,167,21,64,52128,34855,,1457000
2208,2021/8/4,00_17,1012796,7445,70,37045,217,21993,205,8,0,0,0,6215,1,46,933008,7020,,10117000
2209,2021/8/4,18_64,3785685,159087,12275,28458471,26362,21773345,131885,7828,65,0,0,21262,17,419,3356191,139236,,36139000
2210,2021/8/4,65_84,417090,170271,56083,8995121,347,8876616,983,2855,20,0,0,1222,35,201,217026,106079,,9316000
2211,2021/8/4,85+,148484,85667,46675,1397111,25,1373775,94,515,3,0,0,174,18,79,52211,34912,,1457000
2212,2021/8/5,00_17,1019091,7488,70,37461,416,22254,261,8,0,0,0,6295,0,43,938810,7061,,10117000
2213,2021/8/5,18_64,3806042,159504,12293,28485136,26665,21915274,141929,7913,85,0,0,20357,18,417,3374677,139615,,36139000
2214,2021/8/5,65_84,418404,170457,56130,8995512,391,8877686,1070,2875,20,0,0,1314,47,186,218061,106210,,9316000
2215,2021/8/5,85+,148623,85714,46700,1397142,31,1373877,102,516,1,0,0,139,25,47,52293,34932,,1457000
2216,2021/8/6,00_17,1024877,7525,70,38186,725,22484,230,8,0,0,0,5786,0,37,944146,7096,,10117000
2217,2021/8/6,18_64,3823624,159875,12312,28510446,25310,22055042,139768,7999,86,0,0,17582,19,371,3390633,139949,,36139000
2218,2021/8/6,65_84,419677,170660,56171,8995887,375,8878679,993,2888,13,0,0,1273,41,203,219040,106362,,9316000
2219,2021/8/6,85+,148821,85760,46721,1397171,29,1373963,86,516,0,0,0,198,21,46,52430,34955,,1457000
2220,2021/8/7,00_17,1029733,7558,70,40843,2657,22881,397,8,0,0,0,4856,0,33,948622,7128,,10117000
2221,2021/8/7,18_64,3837566,160227,12328,28541119,30673,22243620,188578,8087,88,0,0,13942,16,352,3403227,140269,,36139000
2222,2021/8/7,65_84,420723,170839,56215,8996289,402,8879694,1015,2894,6,0,0,1046,44,179,219832,106488,,9316000
2223,2021/8/7,85+,148922,85826,46746,1397184,13,1374029,66,516,0,0,0,101,25,66,52458,34993,,1457000
2224,2021/8/8,00_17,1034699,7599,70,42433,1590,23046,165,8,0,0,0,4966,0,41,953192,7167,,10117000
2225,2021/8/8,18_64,3851544,160600,12338,28558197,17078,22339270,95650,8166,79,0,0,13978,10,373,3415833,140614,,36139000
2226,2021/8/8,65_84,421795,171002,56255,8996468,179,8880066,372,2906,12,0,0,1072,40,163,220664,106604,,9316000
2227,2021/8/8,85+,149045,85900,46763,1397200,16,1374053,24,516,0,0,0,123,17,74,52498,35046,,1457000
2228,2021/8/9,00_17,1041247,7642,70,43555,1122,23200,154,8,0,0,0,6548,0,43,959230,7208,,10117000
2229,2021/8/9,18_64,3871487,160950,12357,28577748,19551,22449719,110449,8234,68,0,0,19943,19,350,3434002,140928,,36139000
2230,2021/8/9,65_84,423376,171203,56289,8996712,244,8880750,684,2915,9,0,0,1581,34,201,221931,106761,,9316000
2231,2021/8/9,85+,149247,85971,46781,1397225,25,1374096,43,516,0,0,0,202,18,71,52615,35096,,1457000
2232,2021/8/10,00_17,1047451,7677,70,46636,3081,23446,246,8,0,0,0,6204,0,35,964956,7241,,10117000
2233,2021/8/10,18_64,3891231,161388,12370,28601472,23724,22569933,120214,8302,68,0,0,19744,13,438,3451897,141332,,36139000
2234,2021/8/10,65_84,424790,171419,56320,8997050,338,8881571,821,2937,22,0,0,1414,31,216,223028,106936,,9316000
2235,2021/8/10,85+,149476,86042,46806,1397246,21,1374158,62,517,1,0,0,229,25,71,52757,35138,,1457000
2236,2021/8/11,00_17,1053629,7711,70,51611,4975,23710,264,8,0,0,0,6178,0,34,970658,7273,,10117000
2237,2021/8/11,18_64,3912418,161786,12391,28629309,27837,22716466,146533,8380,78,0,0,21187,21,398,3471173,141690,,36139000
2238,2021/8/11,65_84,426345,171663,56365,8997387,337,8882441,870,2958,21,0,0,1555,45,244,224228,107123,,9316000
2239,2021/8/11,85+,149660,86113,46821,1397270,24,1374239,81,518,1,0,0,184,15,71,52857,35191,,1457000
2240,2021/8/12,00_17,1059686,7756,70,56506,4895,23973,263,8,0,0,0,6057,0,45,976238,7316,,10117000
2241,2021/8/12,18_64,3932223,162212,12415,28658023,28714,22881674,165208,8482,102,0,0,19805,24,426,3489137,142072,,36139000
2242,2021/8/12,65_84,427901,171879,56403,8997782,395,8883334,893,2984,26,0,0,1556,38,216,225457,107291,,9316000
2243,2021/8/12,85+,149891,86184,46852,1397300,30,1374308,69,519,1,0,0,231,31,71,53000,35228,,1457000
2244,2021/8/13,00_17,1065591,7795,70,61030,4524,24203,230,8,0,0,0,5905,0,39,981682,7353,,10117000
2245,2021/8/13,18_64,3949475,162560,12430,28683493,25470,23027151,145477,8562,80,0,0,17252,15,348,3504809,142389,,36139000
2246,2021/8/13,65_84,429539,172109,56454,8998097,315,8884075,741,3000,16,0,0,1638,51,230,226748,107459,,9316000
2247,2021/8/13,85+,150059,86261,46876,1397323,23,1374377,69,520,1,0,0,168,24,77,53079,35277,,1457000
2248,2021/8/14,00_17,1071423,7831,70,69607,8577,24539,336,8,0,0,0,5832,0,36,987061,7388,,10117000
2249,2021/8/14,18_64,3963442,162923,12449,28715560,32067,23204754,177603,8639,77,0,0,13967,19,363,3517416,142715,,36139000
2250,2021/8/14,65_84,430905,172323,56495,8998385,288,8884966,891,3009,9,0,0,1366,41,214,227803,107622,,9316000
2251,2021/8/14,85+,150213,86337,46898,1397343,20,1374428,51,522,2,0,0,154,22,76,53146,35327,,1457000
2252,2021/8/15,00_17,1077304,7875,70,75322,5715,24682,143,8,0,0,0,5881,0,44,992478,7430,,10117000
2253,2021/8/15,18_64,3977283,163273,12469,28734495,18935,23306589,101835,8699,60,0,0,13841,20,350,3529918,143029,,36139000
2254,2021/8/15,65_84,432287,172554,56532,8998523,138,8885355,389,3025,16,0,0,1382,37,231,228855,107805,,9316000
2255,2021/8/15,85+,150375,86431,46915,1397350,7,1374447,19,522,0,0,0,162,17,94,53202,35400,,1457000
2256,2021/8/16,00_17,1085924,7913,71,80334,5012,24837,155,8,0,0,0,8620,1,38,1000445,7465,,10117000
2257,2021/8/16,18_64,3997385,163642,12488,28757474,22979,23423007,116418,8775,76,0,0,20102,19,369,3548215,143361,,36139000
2258,2021/8/16,65_84,434157,172830,56564,8998764,241,8885914,559,3039,14,0,0,1870,32,276,230315,108036,,9316000
2259,2021/8/16,85+,150614,86524,46939,1397372,22,1374480,33,524,2,0,0,239,24,93,53331,35464,,1457000
2260,2021/8/17,00_17,1095755,7955,71,87244,6910,25015,178,9,1,0,0,9831,0,42,1009531,7505,,10117000
2261,2021/8/17,18_64,4016589,164075,12507,28782800,25326,23543050,120043,8849,74,0,0,19204,19,433,3565614,143754,,36139000
2262,2021/8/17,65_84,435966,173097,56617,8999027,263,8886539,625,3063,24,0,0,1809,53,267,231728,108237,,9316000
2263,2021/8/17,85+,150835,86614,46964,1397399,27,1374535,55,525,1,0,0,221,25,90,53447,35525,,1457000
2264,2021/8/18,00_17,1104706,7995,71,97391,10147,25268,253,9,0,0,0,8951,0,40,1017803,7543,,10117000
2265,2021/8/18,18_64,4036947,164481,12524,28811040,28240,23689687,146637,8952,103,0,0,20358,17,406,3584112,144124,,36139000
2266,2021/8/18,65_84,437809,173361,56657,8999275,248,8887279,740,3086,23,0,0,1843,40,264,233175,108448,,9316000
2267,2021/8/18,85+,151084,86699,46988,1397421,22,1374627,92,525,0,0,0,249,24,85,53593,35582,,1457000
2268,2021/8/19,00_17,1112335,8052,71,112080,14689,25525,257,9,0,0,0,7629,0,57,1024830,7597,,10117000
2269,2021/8/19,18_64,4056301,164922,12543,28843478,32438,23843719,154032,9044,92,0,0,19354,19,441,3601643,144525,,36139000
2270,2021/8/19,65_84,439650,173613,56706,8999585,310,8888065,786,3108,22,0,0,1841,49,252,234633,108639,,9316000
2271,2021/8/19,85+,151293,86773,47013,1397440,19,1374711,84,528,3,0,0,209,25,74,53713,35627,,1457000
2272,2021/8/20,00_17,1119181,8090,71,129532,17452,25781,256,9,0,0,0,6846,0,38,1031149,7633,,10117000
2273,2021/8/20,18_64,4072981,165297,12570,28877063,33585,23990747,147028,9117,73,0,0,16680,27,375,3616756,144855,,36139000
2274,2021/8/20,65_84,441449,173863,56746,8999881,296,8888827,762,3121,13,0,0,1799,40,250,236053,108837,,9316000
2275,2021/8/20,85+,151506,86843,47046,1397458,18,1374780,69,529,1,0,0,213,33,70,53841,35661,,1457000
2276,2021/8/21,00_17,1125438,8124,71,152434,22902,26099,318,9,0,0,0,6257,0,34,1036925,7666,,10117000
2277,2021/8/21,18_64,4087530,165663,12584,28915740,38677,24166461,175714,9211,94,0,0,14549,14,366,3629900,145190,,36139000
2278,2021/8/21,65_84,443060,174122,56786,9000193,312,8889668,841,3127,6,0,0,1611,40,259,237290,109044,,9316000
2279,2021/8/21,85+,151680,86941,47082,1397476,18,1374832,52,532,3,0,0,174,36,98,53904,35718,,1457000
2280,2021/8/22,00_17,1131535,8167,71,164091,11657,26213,114,10,1,0,0,6097,0,43,1042544,7707,,10117000
2281,2021/8/22,18_64,4101991,166021,12610,28935938,20198,24262759,96298,9264,53,0,0,14461,26,358,3642970,145505,,36139000
2282,2021/8/22,65_84,444736,174359,56836,9000311,118,8890030,362,3132,5,0,0,1676,50,237,238610,109220,,9316000
2283,2021/8/22,85+,151840,87029,47110,1397487,11,1374846,14,532,0,0,0,160,28,88,53965,35774,,1457000
2284,2021/8/23,00_17,1139068,8222,71,177169,13078,26375,162,10,0,0,0,7533,0,55,1049484,7759,,10117000
2285,2021/8/23,18_64,4121971,166432,12626,28959371,23433,24374982,112223,9348,84,0,0,19980,16,411,3661112,145880,,36139000
2286,2021/8/23,65_84,447212,174632,56880,9000511,200,8890579,549,3140,8,0,0,2476,44,273,240636,109436,,9316000
2287,2021/8/23,85+,152164,87121,47148,1397504,17,1374892,46,532,0,0,0,324,38,92,54174,35824,,1457000
2288,2021/8/24,00_17,1146326,8266,73,194235,17066,26619,244,10,0,0,0,7258,2,44,1056179,7799,,10117000
2289,2021/8/24,18_64,4140468,166851,12645,28989236,29865,24498257,123275,9425,77,0,0,18497,19,419,3677869,146260,,36139000
2290,2021/8/24,65_84,449356,174900,56938,9000812,301,8891252,673,3153,13,0,0,2144,58,268,242359,109633,,9316000
2291,2021/8/24,85+,152451,87208,47173,1397524,20,1374950,58,532,0,0,0,287,25,87,54353,35882,,1457000
2292,2021/8/25,00_17,1153170,8317,73,213910,19675,26878,259,10,0,0,0,6844,0,51,1062483,7847,,10117000
2293,2021/8/25,18_64,4159087,167254,12656,29020827,31591,24625693,127436,9515,90,0,0,18619,11,403,3694755,146633,,36139000
2294,2021/8/25,65_84,451469,175173,56979,9001092,280,8892001,749,3164,11,0,0,2113,41,273,244048,109852,,9316000
2295,2021/8/25,85+,152738,87324,47209,1397558,34,1375034,84,535,3,0,0,287,36,116,54504,35956,,1457000
2296,2021/8/26,00_17,1159605,8349,73,230408,16498,27089,211,10,0,0,0,6435,0,32,1068427,7878,,10117000
2297,2021/8/26,18_64,4176715,167641,12674,29049635,28808,24752946,127253,9592,77,0,0,17628,18,387,3710737,146984,,36139000
2298,2021/8/26,65_84,453615,175434,57035,9001398,306,8892846,845,3177,13,0,0,2146,56,261,245779,110045,,9316000
2299,2021/8/26,85+,152993,87421,47240,1397582,24,1375122,88,537,2,0,0,255,31,97,54643,36018,,1457000
2300,2021/8/27,00_17,1165945,8385,74,242970,12562,27277,188,11,1,0,0,6340,1,36,1074278,7911,,10117000
2301,2021/8/27,18_64,4192362,168023,12696,29074096,24461,24868642,115696,9662,70,0,0,15647,22,382,3724884,147325,,36139000
2302,2021/8/27,65_84,455638,175669,57085,9001647,249,8893538,692,3191,14,0,0,2023,50,235,247423,110218,,9316000
2303,2021/8/27,85+,153223,87517,47274,1397610,28,1375197,75,537,0,0,0,230,34,96,54761,36075,,1457000
2304,2021/8/28,00_17,1171714,8427,74,256015,13045,27483,206,11,0,0,0,5769,0,42,1079593,7951,,10117000
2305,2021/8/28,18_64,4204981,168355,12721,29098331,24235,24986437,117795,9726,64,0,0,12619,25,332,3736270,147617,,36139000
2306,2021/8/28,65_84,457223,175897,57129,9001846,199,8894148,610,3197,6,0,0,1585,44,228,248667,110391,,9316000
2307,2021/8/28,85+,153379,87603,47310,1397625,15,1375237,40,537,0,0,0,156,36,86,54820,36121,,1457000
2308,2021/8/29,00_17,1177245,8472,76,262825,6810,27561,78,11,0,0,0,5531,2,45,1084684,7992,,10117000
2309,2021/8/29,18_64,4216760,168690,12741,29111255,12924,25051877,65440,9766,40,0,0,11779,20,335,3746872,147916,,36139000
2310,2021/8/29,65_84,458857,176122,57182,9001936,90,8894448,300,3202,5,0,0,1634,53,225,249959,110553,,9316000
2311,2021/8/29,85+,153575,87699,47343,1397628,3,1375260,23,537,0,0,0,196,33,96,54906,36179,,1457000
2312,2021/8/30,00_17,1184686,8511,76,267512,4687,27642,81,11,0,0,0,7441,0,39,1091554,8029,,10117000
2313,2021/8/30,18_64,4232029,169095,12757,29121708,10453,25104136,52259,9818,52,0,0,15269,16,405,3760646,148285,,36139000
2314,2021/8/30,65_84,460837,176379,57226,9002020,84,8894673,225,3209,7,0,0,1980,44,257,251541,110754,,9316000
2315,2021/8/30,85+,153832,87806,47374,1397631,3,1375271,11,537,0,0,0,257,31,107,55038,36250,,1457000
2316,2021/8/31,00_17,1195582,8551,77,278983,11471,27804,162,11,0,0,0,10896,1,40,1101632,8066,,10117000
2317,2021/8/31,18_64,4251905,169476,12770,29143421,21713,25208098,103962,9912,94,0,0,19876,13,381,3778721,148635,,36139000
2318,2021/8/31,65_84,463336,176647,57276,9002256,236,8895392,719,3227,18,0,0,2499,50,268,253593,110959,,9316000
2319,2021/8/31,85+,154102,87914,47405,1397654,23,1375367,96,537,0,0,0,270,31,108,55180,36322,,1457000
2320,2021/9/1,00_17,1206121,8596,77,290168,11185,28019,215,11,0,0,0,10539,0,45,1111373,8109,,10117000
2321,2021/9/1,18_64,4270628,169879,12785,29165938,22517,25309064,100966,9999,87,0,0,18723,15,403,3795704,149004,,36139000
2322,2021/9/1,65_84,465366,176939,57323,9002480,224,8895871,479,3243,16,0,0,2030,47,292,255186,111190,,9316000
2323,2021/9/1,85+,154389,88009,47439,1397666,12,1375392,25,538,1,0,0,287,34,95,55352,36379,,1457000
2324,2021/9/2,00_17,1216232,8648,78,300542,10374,28219,200,11,0,0,0,10111,1,52,1120710,8158,,10117000
2325,2021/9/2,18_64,4288720,170255,12803,29187977,22039,25412089,103025,10097,98,0,0,18092,18,376,3812127,149344,,36139000
2326,2021/9/2,65_84,467498,177186,57376,9002711,231,8896410,539,3271,28,0,0,2132,53,247,256919,111372,,9316000
2327,2021/9/2,85+,154669,88122,47468,1397685,19,1375417,25,542,4,0,0,280,29,113,55499,36457,,1457000
2328,2021/9/3,00_17,1225906,8682,78,308852,8310,28376,157,11,0,0,0,9674,0,34,1129659,8190,,10117000
2329,2021/9/3,18_64,4305357,170581,12830,29208863,20886,25510995,98906,10195,98,0,0,16637,27,326,3827250,149628,,36139000
2330,2021/9/3,65_84,469643,177439,57434,9002947,236,8896910,500,3291,20,0,0,2145,58,253,258658,111555,,9316000
2331,2021/9/3,85+,154918,88197,47509,1397699,14,1375449,32,545,3,0,0,249,41,75,55655,36488,,1457000
2332,2021/9/4,00_17,1233516,8717,79,319006,10154,28669,293,11,0,0,0,7610,1,35,1136690,8222,,10117000
2333,2021/9/4,18_64,4319162,170942,12848,29231897,23034,25628310,117315,10298,103,0,0,13805,18,361,3839708,149953,,36139000
2334,2021/9/4,65_84,471450,177695,57492,9003173,226,8897508,598,3341,50,0,0,1807,58,256,260080,111741,,9316000
2335,2021/9/4,85+,155100,88295,47544,1397708,9,1375479,30,551,6,0,0,182,35,98,55726,36546,,1457000
2336,2021/9/5,00_17,1241260,8755,80,322752,3746,28754,85,12,1,0,0,7744,1,38,1143843,8258,,10117000
2337,2021/9/5,18_64,4332926,171260,12873,29243339,11442,25688216,59906,10352,54,0,0,13764,25,318,3852171,150231,,36139000
2338,2021/9/5,65_84,473204,177942,57559,9003259,86,8897781,273,3343,2,0,0,1754,67,247,261461,111909,,9316000
2339,2021/9/5,85+,155288,88383,47569,1397713,5,1375491,12,552,1,0,0,188,25,88,55813,36605,,1457000
2340,2021/9/6,00_17,1253048,8807,80,325693,2941,28830,76,13,1,0,0,11788,0,52,1154737,8307,,10117000
2341,2021/9/6,18_64,4351625,171631,12897,29257559,14220,25758468,70252,10430,78,0,0,18699,24,371,3869163,150561,,36139000
2342,2021/9/6,65_84,475553,178237,57621,9003415,156,8898184,403,3359,16,0,0,2349,62,295,263347,112128,,9316000
2343,2021/9/6,85+,155578,88496,47604,1397724,11,1375515,24,560,8,0,0,290,35,113,55969,36677,,1457000
2344,2021/9/7,00_17,1262825,8842,80,328792,3099,28929,99,13,0,0,0,9777,0,35,1163781,8340,,10117000
2345,2021/9/7,18_64,4367386,171989,12914,29272772,15213,25829662,71194,10513,83,0,0,15761,17,358,3883440,150885,,36139000
2346,2021/9/7,65_84,477677,178540,57686,9003614,199,8898624,440,3384,25,0,0,2124,65,303,265017,112352,,9316000
2347,2021/9/7,85+,155841,88601,47646,1397734,10,1375546,31,563,3,0,0,263,42,105,56108,36735,,1457000
2348,2021/9/8,00_17,1271235,8883,81,331849,3057,29049,120,13,0,0,0,8410,1,41,1171549,8379,,10117000
2349,2021/9/8,18_64,4382345,172399,12940,29289011,16239,25904925,75263,10640,127,0,0,14959,26,410,3896921,151249,,36139000
2350,2021/9/8,65_84,479689,178867,57736,9003843,229,8899145,521,3469,85,0,0,2012,50,327,266558,112613,,9316000
2351,2021/9/8,85+,156108,88723,47684,1397755,21,1375586,40,579,16,0,0,267,38,122,56234,36814,,1457000
2352,2021/9/9,00_17,1279258,8927,81,335509,3660,29193,144,13,0,0,0,8023,0,44,1178955,8420,,10117000
2353,2021/9/9,18_64,4396538,172774,12963,29306147,17136,25991886,86961,10829,189,0,0,14193,23,375,3909725,151583,,36139000
2354,2021/9/9,65_84,481694,179136,57804,9004079,236,8899685,540,3561,92,0,0,2005,68,269,268151,112801,,9316000
2355,2021/9/9,85+,156311,88822,47725,1397765,10,1375622,36,581,2,0,0,203,41,99,56323,36867,,1457000
2356,2021/9/10,00_17,1286506,8959,82,339136,3627,29341,148,14,1,0,0,7248,1,32,1185653,8450,,10117000
2357,2021/9/10,18_64,4408303,173087,12983,29323242,17095,26071016,79130,10927,98,0,0,11765,20,313,3920337,151861,,36139000
2358,2021/9/10,65_84,483478,179393,57852,9004286,207,8900217,532,3635,74,0,0,1784,48,257,269550,112998,,9316000
2359,2021/9/10,85+,156533,88896,47766,1397783,18,1375657,35,588,7,0,0,222,41,74,56456,36896,,1457000
2360,2021/9/11,00_17,1292815,9000,82,344693,5557,29669,328,14,0,0,0,6309,0,41,1191471,8489,,10117000
2361,2021/9/11,18_64,4417426,173348,12999,29341158,17916,26158376,87360,11388,461,0,0,9123,16,261,3928547,152094,,36139000
2362,2021/9/11,65_84,484813,179629,57910,9004484,198,8900797,580,3816,181,0,0,1335,58,236,270554,113165,,9316000
2363,2021/9/11,85+,156716,89005,47797,1397795,12,1375686,29,606,18,0,0,183,31,109,56517,36969,,1457000
2364,2021/9/12,00_17,1300382,9035,82,346722,2029,29764,95,14,0,0,0,7567,0,35,1198462,8522,,10117000
2365,2021/9/12,18_64,4426351,173634,13013,29350290,9132,26201576,43200,11456,68,0,0,8925,14,286,3936549,152352,,36139000
2366,2021/9/12,65_84,486051,179878,57969,9004542,58,8901028,231,3851,35,0,0,1238,59,249,271455,113343,,9316000
2367,2021/9/12,85+,156857,89093,47831,1397800,5,1375701,15,606,0,0,0,141,34,88,56559,37019,,1457000
2368,2021/9/13,00_17,1311198,9062,82,348631,1909,29820,56,14,0,0,0,10816,0,27,1208479,8548,,10117000
2369,2021/9/13,18_64,4438777,173949,13022,29362676,12386,26255449,53873,11639,183,0,0,12426,9,315,3947772,152643,,36139000
2370,2021/9/13,65_84,487759,180130,58006,9004687,145,8901421,393,3959,108,0,0,1708,37,252,272789,113546,,9316000
2371,2021/9/13,85+,157094,89187,47857,1397805,5,1375727,26,619,13,0,0,237,26,94,56686,37083,,1457000
2372,2021/9/14,00_17,1321075,9090,82,351157,2526,29994,174,15,1,0,0,9877,0,28,1217622,8575,,10117000
2373,2021/9/14,18_64,4449826,174269,13040,29376381,13705,26311168,55719,12381,742,0,0,11049,18,320,3957712,152930,,36139000
2374,2021/9/14,65_84,489272,180406,58074,9004904,217,8901847,426,4362,403,0,0,1513,68,276,273918,113741,,9316000
2375,2021/9/14,85+,157275,89264,47890,1397817,12,1375766,39,663,44,0,0,181,33,77,56777,37123,,1457000
2376,2021/9/15,00_17,1330652,9121,82,354257,3100,30173,179,15,0,0,0,9577,0,31,1226484,8604,,10117000
2377,2021/9/15,18_64,4461047,174567,13053,29391505,15124,26367454,56286,13522,1141,0,0,11221,13,298,3967833,153201,,36139000
2378,2021/9/15,65_84,490688,180662,58134,9005105,201,8902358,511,4810,448,0,0,1416,60,256,274976,113925,,9316000
2379,2021/9/15,85+,157463,89370,47920,1397834,17,1375805,39,741,78,0,0,188,30,106,56845,37194,,1457000
2380,2021/9/16,00_17,1340240,9156,83,356947,2690,30334,161,16,1,0,0,9588,1,35,1235352,8637,,10117000
2381,2021/9/16,18_64,4472159,174879,13072,29406404,14899,26425886,58432,15467,1945,0,0,11112,19,312,3977840,153479,,36139000
2382,2021/9/16,65_84,492121,180906,58197,9005335,230,8902898,540,5772,962,0,0,1433,63,244,276063,114094,,9316000
2383,2021/9/16,85+,157644,89451,47951,1397854,20,1375849,44,1098,357,0,0,181,31,81,56932,37240,,1457000
